qname	rname	start_outer_1based	end_outer_1based	flag	qual_sum	real_len	mapq	cigar	category
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2211:11591:9881	Y	17818587	17818669	0	4534	83	37	83M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2102:15374:81629	Y	17819305	17819395	0	4799	91	37	91M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1216:4716:15232c	Y	17823318	17823404	0	5220	87	37	87M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1210:9964:26785	Y	17843895	17843933	0	2340	39	25	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11018:72171c	Y	17844513	17844557	0	2700	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2204:19908:19347	Y	17845514	17845562	0	2936	49	37	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2115:18757:23146	Y	17853512	17853574	0	3693	63	37	63M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11646:70206c	Y	17862238	17862281	0	2640	44	37	44M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2210:13134:52095	Y	17863788	17863883	0	4121	96	37	96M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2206:11379:17918	Y	17867792	17867832	0	2460	41	37	41M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2204:15986:5381	Y	17869187	17869223	0	2185	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1111:14617:63223	Y	17870170	17870221	0	2947	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11064:78402c	Y	17870573	17870623	0	3060	51	37	51M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11136:84543c	Y	17870597	17870659	0	3780	63	37	63M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2115:20267:9410	Y	17874248	17874283	0	2160	36	37	36M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1116:9998:19462	Y	17878607	17878645	0	2340	39	37	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1211:10972:9022	Y	17880386	17880423	0	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:7270:91405c	Y	17886053	17886124	0	4320	72	37	72M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10266:83969c	Y	17886053	17886125	0	4380	73	37	73M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10626:99386c	Y	17887134	17887190	0	3420	57	37	57M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12399:40161c	Y	17887134	17887191	0	3480	58	37	58M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:18477:36254	Y	17887557	17887590	0	2100	35	37	26M1I8M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2116:17088:95290	Y	17888391	17888438	0	2880	48	37	48M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12225:64043c	Y	17888665	17888710	0	2760	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2112:13484:100119	Y	17891982	17892025	0	2640	44	37	44M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12292:14791c	Y	17893862	17893918	0	3420	57	37	57M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2213:14192:44901	Y	17904009	17904084	0	4147	76	37	76M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2109:3059:46980	Y	17906082	17906128	0	2802	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1113:19143:11372	Y	17907636	17907687	0	3120	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2113:9293:15762	Y	17910708	17910750	0	1809	44	37	36M1I7M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2105:12884:77514c	Y	17921702	17921772	0	4200	71	37	71M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2112:5548:87775	Y	17927659	17927722	0	3840	64	37	64M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2113:9707:70658	Y	17928011	17928052	0	2519	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1216:5090:60716c	Y	17931074	17931115	0	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1204:10268:50028	Y	17932373	17932422	0	2895	50	25	50M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1116:17682:48866c	Y	17937206	17937261	0	3360	56	37	56M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1115:1398:66960c	Y	17945803	17945844	0	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2116:19642:89962	Y	17947346	17947386	0	2087	41	25	41M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1210:9188:23772	Y	17953222	17953286	0	3900	65	37	65M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:17717:12915c	Y	17959010	17959062	0	3180	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11163:82056c	Y	17960863	17960931	0	4140	69	37	69M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:15203:73482c	Y	17961795	17961860	0	3960	66	37	66M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1213:7076:72696	Y	17961795	17961867	0	4440	74	37	67M1I6M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2202:5456:97749c	Y	17961919	17962025	0	6420	107	37	107M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11150:33051c	Y	17962889	17962953	0	3900	65	37	65M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11885:30507c	Y	17962896	17962961	0	3960	66	37	66M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10877:42520c	Y	17962932	17962970	0	2340	39	37	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2115:12234:74888	Y	17965458	17965539	0	4604	81	37	15M1D66M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1115:18897:43016	Y	17968735	17968786	0	3120	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2111:13726:17071	Y	17971952	17971989	0	2280	38	25	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1201:5432:61102	Y	17975132	17975178	0	2669	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:5107:25455c	Y	17976184	17976228	0	2700	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:18375:14833c	Y	17977123	17977160	0	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:18068:23077c	Y	17980645	17980697	0	3180	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11831:68065c	Y	17980645	17980698	0	3240	54	25	54M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1202:15461:95826	Y	17981391	17981448	0	3480	58	25	58M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:7529:81407c	Y	17983709	17983750	0	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2106:12264:46156	Y	17985446	17985483	0	2266	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1214:4640:45067	Y	17985446	17985490	0	2700	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:11899:100847c	Y	17985952	17985989	0	2280	38	25	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:14749:15806c	Y	17986546	17986623	0	4680	78	37	78M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13262:19579	Y	17986581	17986623	0	2580	43	25	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:10693:53649c	Y	17996430	17996470	0	2460	41	37	41M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2114:7745:40455	Y	18003429	18003466	0	1914	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1201:8158:8624	Y	18006056	18006127	0	4320	72	37	72M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1111:11411:38245	Y	18017044	18017093	0	2997	50	37	50M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12979:59508c	Y	18020094	18020139	0	2760	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12260:87812c	Y	18020094	18020140	0	2820	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2211:18945:95225	Y	18021054	18021101	0	2880	48	37	48M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2211:1482:75536	Y	18022983	18023063	0	4525	81	25	81M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:3805:23158	Y	18032593	18032629	0	2220	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10129:82617c	Y	18032791	18032841	0	3060	51	37	51M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10502:95865c	Y	18032821	18032862	0	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12168:43189c	Y	18034527	18034582	0	3360	56	37	56M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1112:14180:30209c	Y	18035221	18035284	0	3840	64	25	64M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2111:20369:78378	Y	18036758	18036827	0	3897	71	37	66M1I4M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1210:10558:92051	Y	18038821	18038881	0	3660	61	25	61M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:19995:34996	Y	18044109	18044191	0	4650	83	37	83M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1211:7509:91514	Y	18050871	18050906	0	2160	36	37	36M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13274:80145c	Y	18051144	18051201	0	3480	58	37	58M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11226:51771c	Y	18052085	18052178	0	5640	94	37	94M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1212:12741:65015	Y	18052085	18052183	0	4959	99	37	99M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1204:6831:12707	Y	18052510	18052581	0	4267	72	37	72M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:8569:45727c	Y	18052510	18052582	0	4380	73	37	73M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:21224:89178c	Y	18052510	18052583	0	4440	74	36	74M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:8814:87495c	Y	18052510	18052584	0	4500	75	35	75M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:20626:49333c	Y	18052510	18052585	0	4560	76	37	76M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:4705:88042c	Y	18052510	18052586	0	4620	77	37	77M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:12470:41693c	Y	18053870	18053906	0	2220	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10766:7237c	Y	18062868	18062928	0	3660	61	37	61M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1215:10300:19167	Y	18063006	18063077	0	4320	72	37	72M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2214:7609:33735	Y	18063289	18063400	0	4890	112	25	112M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10600:16539c	Y	18064602	18064661	0	3600	60	37	60M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2202:1728:5918	Y	18065221	18065271	0	2883	51	37	51M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2204:2579:57320	Y	18067988	18068028	0	2460	41	37	41M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11341:68447c	Y	18071241	18071305	0	3900	65	37	65M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2209:18951:24748	Y	18076658	18076714	0	3420	57	37	57M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2102:15335:88539	Y	18076658	18076735	0	4008	78	37	78M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1201:20543:44021	Y	18077146	18077199	0	3240	54	37	54M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2114:15438:61262	Y	18083676	18083718	0	2580	43	37	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1109:5337:90740c	Y	18084577	18084638	0	3720	62	37	62M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11298:12345c	Y	18091097	18091167	0	4260	71	37	71M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12276:58412c	Y	18091291	18091346	0	3360	56	37	56M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1105:10318:23742	Y	18092455	18092528	0	4440	74	37	74M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1115:6969:62000	Y	18095200	18095244	0	2700	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:18742:9530c	Y	18095200	18095245	0	2760	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1115:14571:57362	Y	18095777	18095866	0	4722	90	37	90M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10111:33416c	Y	18105823	18105889	0	4020	67	37	67M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10404:11970c	Y	18110130	18110200	0	4260	71	37	71M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2216:3538:37689	Y	18114627	18114672	0	2760	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2116:6477:86836	Y	18114783	18114818	0	2156	36	25	36M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2213:10398:68280	Y	18116656	18116700	0	2694	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1112:17700:45476	Y	18118926	18118965	0	2291	40	37	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2106:11441:60419	Y	18127798	18127850	0	3180	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1109:12260:45228c	Y	18145677	18145714	0	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2113:18929:77184	Y	18145823	18145872	0	3000	50	37	50M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:5176:12303c	Y	18145990	18146082	0	5580	93	37	93M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10038:60422c	Y	18145990	18146083	0	5640	94	37	94M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1112:7946:9235c	Y	18146046	18146085	0	2400	40	37	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2105:11900:46621	Y	18146079	18146131	0	2530	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1204:12699:74368c	Y	18148815	18148852	0	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1109:19218:6045c	Y	18148927	18149036	0	6600	110	37	110M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2108:2601:89356	Y	18148927	18149041	0	5253	115	37	115M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1204:1796:55458	Y	18148943	18148982	0	2400	40	25	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:20826:71285c	Y	18149912	18149959	0	2880	48	37	48M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2207:11838:66361	Y	18156922	18156957	0	2160	36	37	36M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1207:6055:59539	Y	18159121	18159175	0	3300	55	37	55M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2115:4611:77185	Y	18162256	18162302	0	2523	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2208:13579:100286	Y	18164839	18164891	0	3130	53	25	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2201:7224:62510	Y	18168557	18168605	0	2820	49	25	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10839:49249c	Y	18168557	18168606	0	3000	50	37	50M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2107:10113:23675	Y	18180808	18180856	0	2936	49	25	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2208:9341:89999	Y	18182315	18182358	0	2640	44	25	44M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:7412:71940c	Y	18190266	18190307	0	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1215:10746:39255	Y	18190268	18190321	0	3240	54	37	54M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2108:7999:67075	Y	18190268	18190355	0	4739	88	37	88M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2111:21221:71139	Y	18190268	18190357	0	4744	90	37	90M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1108:20478:65023c	Y	18193814	18193861	0	2880	48	37	48M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1201:3679:89019	Y	18199059	18199136	0	4580	78	37	78M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10327:75998c	Y	18199059	18199138	0	4800	80	37	80M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1112:19516:21129	Y	18199059	18199139	0	4606	81	37	81M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1109:3056:93261c	Y	18199852	18199896	0	2700	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1116:14705:99578	Y	18200399	18200438	0	1874	40	37	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:5006:84113	Y	18203278	18203383	0	5105	106	37	106M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:15578:14002c	Y	18205546	18205583	0	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1202:7196:83121	Y	18206440	18206490	0	3060	51	37	51M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:16059:10543c	Y	18206440	18206491	0	3120	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2104:1887:4600c	Y	18207023	18207086	0	3840	64	37	64M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:1413:63678c	Y	18207023	18207088	0	3960	66	37	66M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2216:17800:5327	Y	18208201	18208310	0	5171	110	37	110M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2116:16330:86664	Y	18209861	18209952	0	4464	92	37	92M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1108:11878:35740c	Y	18210114	18210155	0	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1207:4884:59314	Y	18211459	18211533	0	4465	75	37	75M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1111:15436:95647c	Y	18211459	18211552	0	5640	94	37	94M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2106:11809:78206	Y	18211459	18211554	0	4600	96	37	96M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:2970:92793c	Y	18211581	18211622	0	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:13875:2737c	Y	18215282	18215324	0	2580	43	37	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1205:6641:50332	Y	18215553	18215597	0	2700	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11433:79377c	Y	18215553	18215598	0	2760	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2106:16804:57197	Y	18216747	18216828	0	4624	82	25	82M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:11971:50120c	Y	18216747	18216831	0	5100	85	37	85M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1105:1761:5953c	Y	18216747	18216833	0	5220	87	37	87M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:18927:38685	Y	18216747	18216836	0	4777	90	37	90M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:2618:37478	Y	18216747	18216844	0	4948	98	37	98M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1206:2869:58131c	Y	18216802	18216844	0	2580	43	37	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2102:2602:60992	Y	18217107	18217143	0	2220	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12872:65376c	Y	18219541	18219578	0	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1203:9030:99919c	Y	18225647	18225705	0	3353	58	37	51M1D7M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1208:5460:12084	Y	18234215	18234297	0	4643	83	37	83M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:16305:63604	Y	18236495	18236537	0	2567	43	37	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1210:16289:65708	Y	18238796	18238861	0	3960	66	25	66M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:10230:40166c	Y	18240392	18240446	0	3300	55	37	55M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:15904:47840c	Y	18247556	18247603	0	2880	48	37	48M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2109:6688:61562	Y	18259035	18259072	0	2275	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1202:11463:84949	Y	18259293	18259363	0	4260	71	37	71M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:15305:86405c	Y	18261391	18261435	0	2700	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1111:5246:44496c	Y	18264770	18264812	0	2580	43	37	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2206:10807:11064	Y	18266468	18266504	0	2220	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:1472:46416c	Y	18266468	18266505	0	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:6786:75467c	Y	18266531	18266567	0	2220	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1213:9603:84056	Y	18266988	18267064	0	4570	77	37	77M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2204:16593:34271	Y	18267484	18267533	0	2907	50	25	50M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2109:3037:34135	Y	18270045	18270090	0	2760	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1115:5047:29597c	Y	18270985	18271027	0	2580	43	37	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1108:13061:97952c	Y	18270985	18271028	0	2640	44	37	44M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:3304:90572c	Y	18270985	18271029	0	2700	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1105:13986:46031c	Y	18270985	18271030	0	2760	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1109:17982:33176c	Y	18271292	18271364	0	4380	73	37	73M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2115:12805:46922	Y	18383018	18383091	0	4436	74	37	74M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2205:20910:69647	Y	18383672	18383779	0	5022	108	37	108M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1205:19057:9311c	Y	18383672	18383785	0	4903	114	37	114M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2102:6130:39034	Y	18384641	18384675	0	2063	35	37	35M	start_equal
